y,x
19.183346,13.891537
0.08,0.09
10.73,10.88
61.400906,46.604469
30.09,9.17
3.75,1.95
0.17,0.14
2.21,2.2
0.01,0.01
34.382435,32.656708
11.71,11.64
67.805717,36.343086
17.413811,15.476129
1.45,3.094811
57.439999,45.279999
0.04,0.42
25.605532,19.452343
0.07,0.11
23.229193,9.806366
0.86,1.2
104.980003,63.119999
8.28,12.27
123.720001,74.690002
5.89,35.450001
116.803696,82.679832
6.8,14.171938
1.646052,1.665648
1.21,1.18
20.734015,26.576187
11.06,8.24
87.801414,98.411942
0.25,0.32
68.209618,44.679897
0.07,0.03
231.990005,170.639999
34.247971,36.550243
2e-04,0.05
0.77,0.36
2.83,0.32
149.938965,59.166893
77.579094,131.319031
11.918831,7.639057
0.75,0.88
70.825714,42.174183
1.4,0.63
14.593748,24.442902
19.309572,31.319603
0.11,25.5
0.322,0.63
3.8,3.7
0.229,3.25
22.49,17.469999
90.008316,74.568542
5.72,1.82
6.23,5
0.8,7.27
10.88,16.16
21.129999,72.650002
0.035,0.51
37.698906,36.291241
0.04,0.1
49.251251,32.308712
1.39,0.38
114.646049,51.365185
110.496651,103.79261
1e-04,0.011
16.750313,5.862674
0.028,0.78
2.28,5.9
6.92,4.47
59.241638,39.448845
32.41,32.171391
58,40
11.280059,17.556145
38.290855,31.846836
28.198223,25.430859
49.573215,33.295349
3.15,1.85
16.295973,11.555424
24.236889,13.048915
0.0018,9e-04
1.42,1.46
19.805204,13.096998
18.066727,13.330523
33.959999,16.809999
2.85,2.34
46.635746,30.383665
103.064781,89.902908
75.854591,74.731766
35.790016,21.201908
19.483282,10.423981
39.80127,29.22542
111.358528,82.126648
3.3,0.52
3.481852,2.706852
22.652372,22.335773
53.176163,53.175209
3e-04,200
0.21,0.44
40.300892,27.053698
22.842119,25.610786
12.454417,10.953697
4.104836,4.756407
86.061714,82.953606
30.954,28.094423
15.805846,19.091047
7.15,5.09
122.250961,52.975731
0.32,0.25
0.07,0.1
1.16,0.756719
18.73,14
0.36,0.18
85.101624,66.509521
51.122379,25.742712
0.105,1
38.115974,26.601749
0.32,0.55
0.008,0.016
0.52,0.31
52.561779,32.384369
14.43,13.21
21.856716,20.098635
0.05,0.02
2,1.4
1.66785,4.016569
0.89,27
4.88,8.38
0.04,0.24
38.114052,33.988026
0.91,1.04
0.36,1.1
0.96,0.8
2.63,1.37
11.49,8.4
0.04,0.05
49.826668,21.241508
0.05,0.01
10.56,7.1
12.017426,4.74276
0.0019,0.014
5.83,6.86
0.13,0.15
21.984224,14.627192
85.109367,70.175644
19.190001,17.360001
1e-04,1e-04
23.293394,14.087399
0.395,0.2
24.74,20.440001
0.0011,6e-04
20.568193,11.292741
44.208279,22.073114
53.93,43.66
30.839714,16.502384
8.819991,8.78708
3.4,12
72.648308,62.512138
29.510658,22.832844
13.38,7.98
0.03,0.03
9.348864,2.290237
48.880001,16.25
4.19,1.5
0.09,0.29
0.22,0.16
54.849998,34.700001
27.778963,14.350451
25.510263,27.022884
42.125282,22.867123
45.185966,37.375206
24.62995,15.195376
25.858917,19.491816
46.995869,28.042042
15.365077,11.63135
40.198868,23.173811
190.899994,112.489998
59.240864,53.885017
2.14,2.17
1.87,4.15
0.18,0.15
20.709274,13.182611
30.07,25.059999
1.88129,2.533724
65.900002,43.900002
17.61437,12.017534
97.489998,38.369999
14.555616,13.146806
100.808311,75.787292
20.350836,20.413397
9.67,7.11
27.639954,18.284323
0.47,0.35
42.124996,24.947493
7.77,6.36
16.429556,13.968234
0.002,0.04
50.02581,40.721615
62.473251,52.275513
69.502464,40.435429
43.676876,36.043896
32.400002,22.07
52.91,41.130001
7.65,3.23987
0.96,1.04
13.671534,7.543071
33.722404,46.090942
0.48,0.44
45.187191,39.134567
17.85741,11.703387
40.748989,31.327147
22.940001,27.790001
59.846359,44.552261
50.610321,22.924417
51.911003,45.118729
41.174908,31.240107
60.751019,68.086815
20.92,19.58
1e-04,0.06
36.35458,16.516529
13.960187,7.300216
6.996331,5.40285
57.299999,47.060001
48.959591,30.698835
39.166428,29.175047
12.485361,10.106266
4.16,6.14
0.0034,0.37
22.414877,19.271461
12.827537,6.113708
57.527004,29.779694
1.64,1.507183
21.303734,23.398397
11.25,13.17
37.715038,44.267616
1.01,0.5
4.552583,1.054062
2.13,2.67
6.082979,19.640293
3.15,3.136183
63.597038,53.3363
31.349136,16.440393
0.11,0.12
2.51,2.12
97.258011,71.773216
0.11,0.33
0.0087,0.0021
55.09,44.520813
0.04,0.04
33.063076,26.584644
102.11731,84.282631
13.947464,14.067794
3.709996,16.239983
17.87324,11.011902
41.149864,0.937611
36.709999,22.059999
0.41,123.80286
1.1,0.4
100.568214,54.44849
2.02,3.06
85.249207,63.252792
1.8,9.544667
75.0411,69.441864
40.27161,35.233692
41.361465,36.351547
18.224876,21.66412
0.003,0.0219
4.69,4.22
0.006,4
1e-04,0.0124
1.86,1.03
27.160719,29.728149
0.568994,0.63174
46.024494,40.893669
0.06,0.79
4.98,6.01
42.457909,31.967979
23.5,14.06
20.313288,20.188416
1.14,0.25
1e-04,2e-04
53.277573,43.575851
3.949051,3.182616
78.101662,61.403984
10.15,8.36
108.797203,74.51078
47.541168,16.757166
60.583595,58.453907
78.735046,65.631119
87.86116,74.618271
13.75,8.98
0.72,0.6
27.77,30.68
32,31.129999
31.508924,26.504614
105.490791,95.853043
81.029999,65.540001
12.245403,12.969921
0.0025,0.135
29.190001,24.5
50.090332,30.933626
3.398662,2.750541
0.24,0.32
0.16,0.29
1e-04,0.0025
0.95,0.5
26.491962,32.273277
22.48,11.94
32.850975,43.461674
57.347263,36.234764
54.34977,51.143776
5.996249,7.394486
144.049774,89.882408
55.150936,45.72205
23.045113,20.157358
54.660782,73.663322
21.856649,5.028741
0.02,0.03
98.50444,59.923031
6.03,4.11
33.35025,31.802532
22.84,8.92
3.62,5.02
1.643443,1.895911
0.29,0.45
18.106468,13.58924
0.1599,0.33
0.006,0.185
0.04,0.24
29.811152,14.887629
21.315252,24.007471
0.05,0.07
8.893041,6.480915
17.592308,5.585344
23.155134,24.011168
21.51,8.69
69.025337,50.089546
0.8,1.2
104.738495,71.621208
1.9,3.84
59.575191,30.059504
7.436598,5.272043
14.3,14.1
5.39,2.65
70.349998,24.059999
40.979183,20.719973
32.831665,19.678005
32.690395,12.282619
0.2,0.7
2.2,0.8
21.540001,22.34
65.300003,65.5
42.09,62.02
85.764252,59.701775
23.77,20.309999
114.960869,124.478195
129.079834,165.544769
0.45,0.6
15.29,6.1
16.143276,5.020785
0.15,0.06
41.720001,14.9275
111.662552,90.837166
67.814201,45.333122
7.5,4.9
0.0031,0.0065
31.36586,20.833458
32.980549,51.032425
14.71,16.5
71.970001,50.509998
65.655716,33.133175
0.69,1.9
69.360001,103.309998
24.969999,29.41
53.300404,30.671221
17.851404,13.725121
36.596668,8.003333
42.779999,32.25333
0.002,0.61
8.6,7.566264
11.27,21.66
28.667589,22.930416
28.048498,26.450665
23.91,38
54.149887,50.329571
72.566597,40.887672
9.89,11.25
23.97356,38.699448
67.574303,59.584541
22.629999,27.76
41.430298,36.300716
60.618515,48.092083
4.487124,5.773464
12.54,10.18
60.282288,53.659996
65.117653,47.848431
17.980608,12.385432
22.462828,23.684235
3.2,1.64
29.17,24.530001
43.875706,44.378899
25.66,21.469999
34.730648,27.47838
0.13,0.15
218.600006,163.940002
26.831785,16.352671
144.289993,270
13.55,12.67
120.575165,74.98275
9.667941,12.443264
0.573974,1.266056
9.806144,7.265012
334.921722,237.068298
11.235505,8.771005
49.208168,33.598133
21.029007,16.355871
31.690578,26.622429
7.016998,6.05701
28.878973,20.363522
9.300045,3.52875
32.300186,29.367325
195.296616,79.283051
37.680054,34.542095
42.740002,33.110001
0.03,0.07
52.355434,36.6301
32.107189,24.552488
11.678724,10.046592
41.989876,44.59063
6.598047,5.149481
47.835758,43.016312
36.812386,29.206478
0.025,0.11
3.443444,2.756627
1.5,0.36
7.8,8.341674
23.305664,14.730611
20.982967,14.488529
18.621555,7.090177
36.772667,38.071934
1.037825,0.413804
35.856003,28.852682
16.541327,7.822068
21.261599,15.70612
51.770432,27.415737
50.066029,29.355223
9.09165,14.759637
0.6,3.89961
0.6,0.79
9.091012,6.826733
30.23,8.87
74.486824,54.162086
50.489765,44.065617
11.990345,8.274705
23.592312,23.783495
6.229734,7.099814
10.382872,5.644646
0.0027,0.004
3.94,3.15
0.01,0.01
19.459999,16.049999
48.545189,27.482021
195,103
0.01,0.02
0.035,0.065
2.317534,2.413147
74.86898,61.41341
0.25,0.12
74.866211,65.792732
41.071651,26.45801
37.768444,17.263525
24.406582,19.527634
10.535568,5.735231
2.696426,1.96715
129.028168,170.045303
46.400833,26.962364
42.29023,36.917454
0.13,0.12
56.553638,38.217628
21.04619,10.93489
0.22,0.43
0.1,0.3
0.4,10
0.05,0.06
5.59,8
0.2,0.1
5.249654,5.789112
34.330338,26.944443
0.26,0.12
0.06,0.4
21.695477,21.704262
13.741267,10.178192
0.57,1.979998
0.2,0.23
10.083969,7.13406
28.23424,26.901613
75.951668,71.118584
0.7,0.35
8e-04,0.03
3.53,3.58
41.200001,23.200001
85.536316,59.071594
45.516663,44.784363
6.25,7.34
246.179993,105.050003
1.1,3
56.113548,44.902405
2e-04,4
19.616819,11.889283
95.762909,56.609215
7.43,16.91
6e-04,3.36001
28.134174,26.978403
45.212341,48.802353
0.004,0.19
19.120001,19.950001
0.0099,0.03
3.952197,1.329894
92.415611,56.149525
0.04,0.4
9.19,22.65
42.601086,34.831097
11,13.32
12.72,15.007931
74.519997,68.330002
26.030001,20.379999
26.153139,20.269289
17.860001,25
3.45,4.6
9.87,8.024128
19.499014,15.474489
41.34655,23.645159
20.55625,20.023077
1.27,1.47
66.554558,44.610725
4.623235,1.608082
61.509998,86.940002
0.01,0.06
20.105246,16.979698
24,15
56.208378,44.273094
4.97,3.62
0.06,0.27
19.923784,19.914345
0.02,0.57
0.15,0.15
0.009,0.02
2.75,3.04
220.026062,171.142227
0.0151,0.01
5.1,0.55
1e-04,0.015
4.92697,7.519038
0.261,0.8699
0.006,0.005
28.72526,21.045732
7.982618,13.2254
0.1,0.1
12.924473,17.274786
12.830035,14.188974
47.715427,31.118099
10.011596,17.895948
0.51,1.01
0.99,1.15
0.03,1.01
0.01,0.4
34.639484,40.386463
15.059214,12.094712
7.34,4.7
0.001,0.008
0.16,1.02
9e-04,0.001
16.299999,10
0.2,3.15
1.334522,3.039845
0.62,0.57
6e-04,0.0014
2,0.51
0.11,0.22
0.0018,0.24
0.06,0.3
30.829243,19.469074
6.623307,5.077588
15.882146,14.482149
25.588705,23.280012
43.653168,25.723944
41.13485,43.170605
5.145272,3.603259
23.091581,22.053402
9.058548,7.064705
7.641728,10.091916
61.029194,71.950211
44.980263,13.68289
5.09357,4.809084
41.037743,50.856525
15.515054,3.634509
30.16,38.057198
4.82,7.08
36,24.4
18.732872,5.079065
8.835911,12.181639
60.14064,35.512234
10.245784,10.144062
32.869999,29.629999
4.34,4.13
28.150839,29.623734
37.060001,32.529999
8.89,9.22
0.01,0.024
45.343376,39.348885
32.272278,30.849932
8.83,6.03
32.02,29.27
8.114619,5.19312
12.69,22.719999
78.366348,71.274643
54.877697,36.994598
8.057486,4.751321
7.618488,5.295816
87.653679,64.712097
6.4,2.89
29.950001,12.66
0.015,0.035
21.905094,23.817293
14.5,160.351135
9.220597,5.818336
5.006575,5.682034
1.298387,2.149882
41.020748,15.259055
33.240002,17.450001
0.01,0.0285
7.072938,5.613855
23.85408,25.252474
44.512653,34.678547
91.833595,45.352276
37.767208,23.283175
0.0025,0.0021
6.76,7.44
9,37
35.868771,22.52306
32.292236,20.613308
204.821747,144.588257
0.04,0.02
1223.404297,1785.191406
37.699677,38.606972
24.32646,13.679903
3.59,2.9
25.418262,17.69207
43.639999,31.610001
58.457623,41.140034
1.8,1.52
57.740002,35.669998
0.075,0.011
26.758108,15.340442
3.605224,3.824077
21.133869,10.943052
7.46,5.98
53.920654,35.649055
0.0057,0.035
7.57,11.41
34.617157,25.16017
13.06948,11.623823
20.649342,22.124397
44.277126,35.333321
57.395882,34.449474
22.148766,15.198843
17.741346,14.468729
53.730148,41.692333
33.715721,26.505274
44.896503,35.98185
49.170452,34.106106
83.772255,66.450043
46.407162,29.765854
92.96434,65.578079
7.092524,6.780036
57.531792,42.004261
15.5,12.98
19.199888,21.07604
16.718832,12.448086
56.178852,50.677265
70.142555,53.27438
60.234177,49.00985
22.110001,13.15
86.698105,64.532372
69.417503,60.513214
27.449505,25.231237
0.07,0.43
54.817795,47.491226
50.020351,37.584042
17.763514,14.631495
136.678696,117.725601
15.553652,13.348747
62.306076,37.329414
21.667669,15.313765
14.17,13.24
7.579201,5.794293
17.929848,12.434025
10.205851,7.26312
64.923386,47.915127
45.35537,37.944691
14.14,12.75
7.22,6.21
44.116058,32.489906
30.799999,16.5
10.240085,16.670301
10.28,8.55
0.25,1.3
31.773329,22.625168
57.984959,51.247253
72.427574,53.859909
45.542797,24.301123
17.9,10.99
21.060913,14.32871
14.375749,8.736892
41.734123,29.589684
16.187136,13.467286
47.684277,46.147011
92.839226,67.597778
40.10862,35.297901
50.044647,37.097694
12.93,13.75
15.037343,11.198506
8.7379,6.209502
54.213745,37.666878
24.292109,17.592968
4.948505,5.094872
16.375671,17.021662
10.620411,8.326198
7.03,7
15.945306,15.148674
2.21,1.35
2.33,1.41
11.480825,9.605132
18.209137,12.898893
0.752537,0.432435
0.01,3e-04
10.151381,10.395122
24.09,16.4
41.691616,25.892796
19.139999,10.15
78.610001,17.139999
14.284307,17.040525
10.719364,10.595695
16.799999,37.439999
10.2,41.220001
18.120001,21.27
4.1,6.84
3.8,6.6
26.74,17.5
22.870001,33.810001
12.016088,9.728934
468.76001,383.309998
43.220001,29.5222
62.897316,44.260494
60.202454,42.768555
98.581291,90.640701
43.730747,28.387804
31.846424,15.222876
66.959999,51.41
49.690567,33.410797
46.816967,34.933414
0.03,0.04
51.738449,42.390217
21.835732,21.247061
204850,168600
11.63,14.8
101.108574,85.341881
47.984459,40.88961
34.468006,26.115412
19.423243,19.538233
651.812317,568.956238
14.845679,9.757075
24.162645,15.882608
63.835518,47.651669
154.949997,132.979996
176.646179,119.762299
23.927059,9.499457
35.940189,20.182329
28.08,23.549999
11.38,9.14
42.367493,27.935501
35.001602,22.115072
40.475689,38.231358
84.144798,54.556324
37.180275,31.329638
7.343701,4.783828
5.97,3.61
7.06,3.8
38.19408,43.527771
14.976344,9.905319
800.679993,526.950012
6.01,13.31
52.407955,37.558914
11.38,6.07
26.69243,27.600433
15.436471,7.417633
14.836745,11.113494
30.203732,24.758242
27.039183,22.597239
18.739117,11.588455
100.138382,83.612785
48.987915,32.241249
54.301407,41.588512
27.458221,21.594172
23.424379,17.110302
38.341812,24.914085
40.165779,28.101095
31.884075,26.472399
63.272549,45.220821
72.009384,45.334179
40.591465,29.131815
77.407799,56.928066
93.927063,74.164726
10.48,12.89
31.811089,22.852947
15.294401,6.730021
23.285904,6.300084
42.428913,32.738239
50.898056,38.544731
3.26,1.5
654.116882,572.365356
73.563583,55.624523
27.840849,21.918453
0.36,0.8
2,1.6
0.06,0.2
27.435081,24.716862
17.18717,7.391977
2.59,0.85
4.85,5.02
16.24,12.91
15.03,10.305123
37,23.360001
14.53,14.928796
38.38747,17.997929
201.259995,129.070007
16.955332,15.414031
21.804096,17.670198
32.43,25.060995
31.678646,27.82641
39.089787,13.886129
48,32.310001
4.52,4.287905
170.222137,89.763138
56,24.65
23.840099,15.638409
1.972286,2.03697
36.740002,33.02
0.88,3.43
148.991913,107.742981
8.2,5.2
1.8,0.75
0.045,0.42
0.06,1.16
46.567154,47.882835
0.0023,0.085
7,0.37
25,19.5
25.709999,27.633369
19.469999,20.99
0.293775,0.23502
13,10.866391
0.06,0.07
39.085415,38.976555
33.727615,22.508005
20.721794,17.330544
2.73,8.79
57.502251,37.9519
9.69,11.4
13.16,20.059999
3.172444,3.453624
10.95,2.18016
7.45,3.76
17.950001,6.931402
5.68,4.06
16.602331,16.814852
48.859131,37.770546
0.23,0.37
2.45,1.55
50,30
0.0019,2
2.9,0.75
14.32,11.86
13.01,8.650872
1.7725,3.35
0.77,0.4
150.169006,83.879402
143.539993,112.089996
15.53,21.049999
0.05,0.06
2.999423,3.623123
0.36,0.76
18.736103,11.010855
22.729305,20.468708
25.047216,16.516926
21.66,16.41
5.598653,4.712246
9.968628,7.762743
11.083061,7.373127
35.038231,23.893595
46.651882,31.839151
5.29,4.85
5.85,4.8
10.972889,8.975861
19.11862,11.017567
29.107271,21.944275
7.25,6.5
35.593979,50.353138
26.605085,23.504343
15.077814,11.267431
12.12,12.24
15.25,12.85
12.17186,9.314093
19.280115,16.343706
17.432949,14.499557
9.759898,6.153701
8.59,6.460796
47.08075,34.661903
2,2.85
9.9,7.01
8.56,6.81
10.77,8.11
4.15,1.91
25.50351,17.03569
43.959999,22.379999
22.516481,20.932255
21.675415,15.723171
16.896122,11.405782
23.919392,16.578985
16.321426,13.292737
261.467438,188.959152
17.56448,14.17096
9.800521,6.241387
4,1.8
8.66,7.6
11.674089,10.981245
15.978519,10.649438
0.15,0.19
23.049665,17.268534
13.99,7.88
0.43,1
15.440061,19.691725
17.469852,17.877718
0.4,0.7
28.280689,32.011265
10.25,4.06
15.633864,12.673829
15.220946,12.291926
9.9,15.5
0.0023,0.0095
0.0036,0.0026
41.713245,36.4758
17.928053,12.34028
17.092588,11.427801
20.899902,19.332003
26.808857,19.608908
15.8,11
7.1,6.38
4.81,4.65
9.318604,7.273056
146.389999,83.019997
29.292906,18.20949
10.530382,8.557132
27.936928,19.348444
10.857246,7.892365
13.229079,7.319329
30.244982,19.555088
9.28,14.99
15.778557,11.481692
20.924597,17.175169
7,4.25
15.804987,13.511618
22.380745,18.851151
38.5271,23.455868
20.510036,12.066278
19.700001,26.719999
16.580584,10.405642
32.759876,24.084906
27.101908,17.050182
2.08,1.29
19.693689,14.491642
9.05,4.3
6.42,7.25
31.90176,23.531769
22.174206,15.252576
9.037458,6.812246
15.861795,10.239779
43.490044,35.277557
25.903412,19.778057
22.133814,17.602013
35.931023,27.527609
13.846391,9.51219
34.072926,30.555565
23.858759,17.080666
7.25,5.3
26.341608,19.396753
8.084077,5.956685
13.831335,5.493589
20.101757,16.590103
18.924877,12.151079
22.860846,14.076717
6.45,3.5
6.25746,4.176245
17.204763,13.17743
34.759514,28.456779
24.212299,20.272516
24.120033,16.294029
21.273762,20.497122
18.504255,12.922935
29.203703,22.110613
1.25,1.75
28.644646,20.895397
12.5,13.408375
41.75,35.375
10.936404,7.288054
13.218719,5.989661
14.545414,10.301566
28.09659,17.193428
5.171975,4.796069
21.01,17.235737
21.236208,12.384193
33.563622,25.216179
20.711054,15.134727
22.621952,13.27388
20.583872,19.077
0.52,0.86
21.600473,19.785969
13.783969,12.376768
6.581934,5.50489
11.84,9
82.868996,59.410671
22.478506,17.555607
0.0054,0.029
39.771179,21.147699
41.765308,27.041986
1.42,1.68
10.316888,7.159134
22.214893,15.877434
9.942349,7.595855
16.328552,10.667017
42.053085,33.464409
8.457027,6.289298
22.274424,17.868107
52.757992,37.239704
33.19244,22.050308
8.952512,6.608977
3.273948,2.626797
24.098019,20.571756
25.362988,20.689939
17.696716,19.850494
34.039528,21.927603
11.43158,9.028477
12.434896,7.603367
7.653125,7.674071
12.86253,9.675194
25.633287,20.053543
5.39,5.05
24.876072,21.527775
130.259964,120.104889
18.921547,16.592463
38.242081,33.036331
40.088558,33.595776
46.847858,43.219707
19.666508,16.937166
17.577572,15.008384
19.608164,14.580535
13.603146,11.019748
21.084581,12.006666
26.889999,14.77273
9.05,9.36953
37.366947,37.55505
18.914824,16.967081
22.69949,21.832035
31.448915,27.06712
2.78,1.6
23.193497,15.871686
32.000751,21.677034
18.959013,13.26217
9.229646,6.655587
23.96036,22.818422
5.98241,3.806988
7.65,5.29602
23.522232,14.258438
12.585963,10.470046
17.673832,16.331032
14.074116,11.471641
1.25,5
16.76,16.959999
24.243155,19.005724
7.7,4.76
45.536636,31.939262
13.246822,9.476216
17.983974,15.495082
29.969408,22.147715
11.431395,9.034914
121.231247,103.489243
9.65,6
5.312503,3.405925
31.584654,26.188786
14.820464,10.066466
25.167315,18.976645
9.903744,9.311318
20.116911,14.496122
27.786478,25.300871
14.588904,13.142678
3.62,3.65
14.760757,12.727161
15.815913,12.344664
12.47504,7.316954
15.61,13.1
21.951052,16.908148
10.45,13.250744
37.994198,31.983288
7.142128,6.446762
28.030188,21.476631
10.5771,7.689055
3.47,2.85
2,1.42
28.599718,17.954418
30.274929,22.930662
22.218447,25.966991
6.65,4.462809
20.638367,18.493977
5.921128,5.082345
19.241289,16.942331
11.870535,5.947659
18.203697,14.892108
26.767908,20.070129
51.799702,40.77
6.671206,4.771248
8.974326,6.06509
24.909922,19.009136
19.386036,16.731596
9.733399,8.144096
37.710075,25.504803
38.27475,23.67911
19.829718,17.694613
17.33,13.66
7.167751,6.503764
21.397655,15.202935
11.308057,9.014184
29.1,23.125
9.32,8.22
13.241218,12.096863
64.408646,45.683689
49.64967,37.703812
13.054199,15.139503
5.18,6.21
31.542639,19.345745
22.705357,16.645411
11.53618,9.509668
25.277985,29.775393
11.65,10.33058
10.551055,6.745883
6.454376,4.553917
22.16,15.8
16.881346,10.668904
10.438618,9.784264
516.915,369.666
5859.997559,4598.907715
12.177829,9.72043
26.693142,18.955397
1514.926636,1544.924561
27.297466,17.409126
22.08873,17.261406
27.83087,19.741722
24.098146,16.630241
9.218137,6.397576
17.209669,13.307049
4.68,2.711911
26555.240234,12481.195312
0.601,1.36
0.96,1.04
24.709276,22.05694
8.95,6.6
9.514853,7.195215
13.036488,10.17422
6.212599,5.083498
7.59,5.75
16.959999,12.22
6.1,8.24
43.924988,26.974756
9.32,6.2
29.258232,15.848959
16.739294,13.729314
12.554642,8.352082
143.979996,83.32
23.3918,20.457182
23.401585,19.994097
17.08923,13.314809
4.990099,3.876809
14.921201,11.396333
48.555187,41.116814
33.759998,15.83
31.362516,28.238174
28.787498,17.536835
4.45,4.89
24.717886,19.698385
25.188339,16.932224
44.970371,20.645714
38.790184,30.95105
28.69248,18.772997
21.228378,13.728286
13.373363,8.523711
12.358949,8.849007
14.288476,8.947426
5.55,3.76
33.367134,28.992607
6.21769,4.911348
19.296455,16.004217
13.67297,10.68821
28.289362,21.582705
15.268437,10.932276
13.937057,11.989346
16.466911,12.494242
15.309938,10.586385
1.52,1.26
30.545479,27.125814
66.19442,49.853085
42.444519,29.707163
14.592934,14.247458
24.046692,15.587145
9e-04,0.1
7.044285,5.631988
18.242668,13.332635
53.662376,24.938395
1.59,0.85
14.729064,10.571277
10.020936,8.90629
24.73184,19.842712
24.249966,14.873
29.333847,17.379189
17.950001,13.1
23.830889,21.749405
7.968024,5.091112
7.957959,9.695974
19.919859,14.751411
63.523876,43.285629
67.19429,58.809952
12.825489,7.939105
2.84,2.85
75.297295,60.561531
22.405909,15.350715
11.854481,8.545779
33.748909,26.008512
40.998974,25.013861
14.321617,9.821495
36.624161,26.26281
25.974497,20.907293
23.362532,18.500418
15.251878,10.721213
10.060223,8.101194
32.046387,22.431225
56.041267,48.57674
21.626898,15.222016
5.75,7.5
18.217842,12.706424
7.3,3.6
62.240002,44.360001
55.729454,52.721523
18.9788,10.535143
14.536489,12.122705
15.99,13.850134
90.98262,69.118362
7.947189,8.674877
4.209108,3.756923
14.312078,11.342121
6.048211,4.826684
10.218939,9.744809
9.256901,9.571188
2.8,0.29
24.883163,19.339016
12.441617,11.660845
11.225788,9.08045
20.269251,15.659743
29.694948,26.655935
9.963943,9.225005
28.223627,18.522141
6.583736,5.861304
26.03047,22.694395
14.709248,13.992659
9.709579,14.171429
7.38506,8.196115
18.633862,9.737768
12.372079,11.260382
6.466682,6.85361
13.32,11.29
54.04266,37.959023
7.70431,9.331725
6.420384,5.595296
33.234173,29.859945
3.956547,3.539408
19.455425,17.569292
14.433949,14.059015
5.8,8.63
69.510681,63.932922
5.074788,5.246395
14.143246,13.583895
12.876691,15.312156
19.206957,15.144611
11.35,8.9
8.953809,8.117785
91.887093,68.621117
1.719391,3.81909
11.647187,12.057486
14.091517,12.314297
33.748772,37.881359
61.723743,57.251102
22.062492,21.938339
22.753363,19.349415
39.21767,33.271748
12.000793,11.541033
58.335121,50.695099
31.569065,25.541185
23.273113,21.193451
15.699318,20.271336
30.801903,26.928226
43.69355,36.257538
58.402618,59.642208
7.639598,5.954556
24.505163,14.687829
28.085218,17.623062
11.998826,8.177382
9.543708,5.618605
23.882328,19.329607
18.603289,14.79507
2.779144,1.922582
32.385544,20.814915
40.232803,23.096287
27.626726,19.347155
6.560343,3.819655
13.423834,10.318725
16.588373,15.438647
22.398638,14.597406
30.33029,25.441114
17.638567,13.714933
53.460316,49.700123
62.601334,37.571766
18.100983,14.018056
0.001,1e-04
9.05287,8.163714
35.399185,33.720383
178.758255,139.167236
18.32629,16.323118
18.805233,16.693636
83.914505,58.515667
116.824532,92.091339
44.305656,28.618929
22.264523,22.163973
63.160416,51.620609
27.596741,20.258797
9.662944,11.124725
10.394381,10.762485
38.105808,31.215017
27.476377,19.80331
65.280861,49.206993
30.068892,31.003586
17.705687,21.603985
16.447525,14.576519
16.64196,15.628515
24.586599,23.200274
15.259235,12.915446
35.955032,35.81596
15.66449,14.916822
35.475128,27.047241
18.285046,22.534185
154.121368,121.936249
67.516098,58.146301
9.761384,8.628135
6.2662,6.790445
29.881855,26.768585
12.043418,11.183428
51.056541,36.034157
57.604996,44.618401
205.408249,145.079803
21,16.828356
6.919342,8.240617
69.670799,59.562126
12.746636,8.88802
6.08703,3.996133
52.349304,44.908062
9,7
15.653507,15.537926
59.078293,42.986687
8.45202,7.225692
30.520536,22.545258
390.848419,261.347229
38.013607,28.430567
14.455997,17.110926
6.176453,4.69207
14.637661,14.65001
50.864452,41.208179
22.413519,20.150606
124.092117,95.08606
24.82497,18.268112
15.135638,17.277908
11.669441,13.675214
26.288961,21.042896
21.312798,18.699045
22.943693,20.458315
20.317068,16.609983
15.336958,13.292381
42.137112,36.004272
56.959919,45.887974
14.907914,12.207253
13.190977,12.342065
47.1987,40.074982
166.076904,134.126938
106.281525,82.050606
30.182699,30.177355
66.713097,63.905594
68.083763,51.624054
17.563225,16.964737
31.101185,26.798775
1.719391,3.81909
10.654168,6.77602
22.49,16.77
13.611533,10.384273
7.95,6
11.198617,13.554026
7.409376,5.201827
11.52149,8.179886
46.651882,31.839151
9.292673,7.081057
27.477991,25.285582
0.0066,0.0101
26.4275,11.455
15.304995,11.173676
1.4,0.71
10.840775,7.748517
0.00519,0.0011
11.211128,9.76407
5.52,5.44
1.31,1.31
16.68833,15.983549
3.32,5.05
30.648664,20.964136
16.265266,13.705366
22.799986,17.144789
12.435735,10.097293
25.60754,18.283945
22.893248,14.324633
14.784951,11.373498
6.81,7.75
26.066351,18.392445
36.538128,21.079832
7.776131,6.260156
18.48,13.96
20.208338,14.900783
22.324011,31.21093
13.823018,9.882764
8.502417,5.869362
8.925838,5.247608
